code,term
44143611000001107,Alogliptin 12.5mg / Metformin 1g tablets (Takeda UK Ltd) (AMP)
44160411000001107,Metformin 1g tablets (Flamingo Pharma (UK) Ltd) (AMP)
44160711000001101,Metformin 500mg tablets (Flamingo Pharma (UK) Ltd) (AMP)
44161111000001108,Metformin 850mg tablets (Flamingo Pharma (UK) Ltd) (AMP)
44174611000001109,Vildagliptin 50mg / Metformin 850mg tablets (Krka UK Ltd) (AMP)
44311511000001106,Metformin 500mg modified-release tablets (Perennial Pharma Ltd) (AMP)
44312111000001107,Metformin 750mg modified-release tablets (Perennial Pharma Ltd) (AMP)
44883811000001109,Sitagliptin 50mg / Metformin 1g tablets (Krka UK Ltd) (AMP)
45177511000001108,Metformin 500mg modified-release tablets (Zentiva Pharma UK Ltd) (AMP)
45178111000001103,Metformin 1g modified-release tablets (Zentiva Pharma UK Ltd) (AMP)
45255711000001108,Sitagliptin 50mg / Metformin 1g tablets (Macleods Pharma UK Ltd) (AMP)
45256311000001104,Sitagliptin 50mg / Metformin 850mg tablets (Macleods Pharma UK Ltd) (AMP)
45270811000001109,Sitagliptin 50mg / Metformin 850mg tablets (VMP)
45358411000001104,Metformin 1g tablets (Zentiva Pharma UK Ltd) (AMP)
45423011000001108,Metformin 500mg modified-release tablets (Genus Pharmaceuticals Ltd) (AMP)
45446711000001101,Sitagliptin 50mg / Metformin 850mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
45464011000001101,Metformin 500mg/5ml oral solution sugar free (Relonchem Ltd) (AMP)
45515511000001104,Metformin 1g modified-release tablets (Genus Pharmaceuticals Ltd) (AMP)
45627111000001104,Metformin 500mg modified-release tablets (Flamingo Pharma (UK) Ltd) (AMP)
45630411000001107,Metformin 1g modified-release tablets (Flamingo Pharma (UK) Ltd) (AMP)
45670511000001108,Vildagliptin 50mg / Metformin 1g tablets (Amarox Ltd) (AMP)
45670711000001103,Vildagliptin 50mg / Metformin 850mg tablets (Amarox Ltd) (AMP)
45673011000001105,Sitagliptin 50mg / Metformin 1g tablets (MSN Laboratories Europe Ltd) (AMP)
45725311000001102,Dapagliflozin 5mg / Metformin 1g tablets (Celix Pharma Ltd) (AMP)
45788711000001100,Dapagliflozin 5mg / Metformin 1g tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
5302911000001102,Avandamet 1mg/500mg tablets (GlaxoSmithKline UK Ltd) (AMP)
5303611000001103,Avandamet 2mg/500mg tablets (GlaxoSmithKline UK Ltd) (AMP)
543011000001102,Glyformin 500mg tablets (Dr Reddy's Laboratories (UK) Ltd) (AMP)
593911000001106,Metformin 500mg tablets (Sandoz Ltd) (AMP)
637811000001108,Metformin 850mg tablets (Zentiva Pharma UK Ltd) (AMP)
690811000001103,Metformin 500mg tablets (Kent Pharma (UK) Ltd) (AMP)
7016011000001104,Metformin 500mg tablets (IVAX Pharmaceuticals UK Ltd) (AMP)
7034411000001106,Metformin 850mg tablets (IVAX Pharmaceuticals UK Ltd) (AMP)
7461611000001109,Metformin 500mg tablets (Sun Pharma UK Ltd) (AMP)
7463711000001104,Metformin 850mg tablets (Sun Pharma UK Ltd) (AMP)
775026006,Canagliflozin + Metformin (VTM)
775754009,Empagliflozin + Metformin (VTM)
776542001,Linagliptin + Metformin (VTM)
776713006,Metformin (VTM)
776714000,Pioglitazone + Metformin (VTM)
776716003,Rosiglitazone + Metformin (VTM)
776717007,Sitagliptin + Metformin (VTM)
784227008,Saxagliptin + Metformin (VTM)
785311000001108,Metformin 500mg tablets (Zentiva Pharma UK Ltd) (AMP)
795311000001107,Metformin 850mg tablets (Viatris UK Healthcare Ltd) (AMP)
8174611000001109,Avandamet 4mg/1000mg tablets (GlaxoSmithKline UK Ltd) (AMP)
8176311000001105,Avandamet 2mg/1000mg tablets (GlaxoSmithKline UK Ltd) (AMP)
85711000001106,Metformin 850mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
859811000001106,Metformin 850mg tablets (Kent Pharma (UK) Ltd) (AMP)
8614211000001102,Metformin 425mg/5ml oral solution (Special Order) (AMP)
8614411000001103,Metformin 250mg/5ml oral solution (Special Order) (AMP)
8614811000001101,Metformin 425mg/5ml oral suspension (Special Order) (AMP)
8615611000001104,Metformin 250mg/5ml oral suspension (Special Order) (AMP)
8615911000001105,Metformin 500mg/5ml oral solution (Special Order) (AMP)
8616711000001100,Metformin 500mg/5ml oral suspension (Special Order) (AMP)
8617611000001106,Metformin 850mg/5ml oral solution (Special Order) (AMP)
8618911000001104,Metformin 850mg/5ml oral suspension (Special Order) (AMP)
8663911000001108,Metformin 250mg/5ml oral solution (VMP)
8664011000001106,Metformin 250mg/5ml oral suspension (VMP)
8664111000001107,Metformin 425mg/5ml oral solution (VMP)
8664211000001101,Metformin 425mg/5ml oral suspension (VMP)
8664411000001102,Metformin 500mg/5ml oral suspension (VMP)
8664611000001104,Metformin 850mg/5ml oral solution (VMP)
8664711000001108,Metformin 850mg/5ml oral suspension (VMP)
8759611000001101,Metformin 850mg capsules (Special Order) (AMP)
8796711000001107,Metformin 850mg capsules (VMP)
882811000001109,Metformin 500mg tablets (Accord-UK Ltd) (AMP)
889611000001103,Metformin 500mg tablets (Teva UK Ltd) (AMP)
8990711000001100,Glucophage SR 500mg tablets (Merck Serono Ltd) (AMP)
909311000001100,Metformin 850mg tablets (Sandoz Ltd) (AMP)
9555911000001109,Metformin 500mg tablets (Wockhardt UK Ltd) (AMP)
9556111000001100,Metformin 850mg tablets (Wockhardt UK Ltd) (AMP)
9763311000001104,Metformin 850mg tablets (The Boots Company Plc) (AMP)
9797311000001109,Metformin 500mg tablets (Almus Pharmaceuticals Ltd) (AMP)
9798211000001102,Metformin 850mg tablets (Almus Pharmaceuticals Ltd) (AMP)
