code,term
17970111000001100,Metformin 500mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd) (AMP)
17972811000001108,Glibenclamide 2.5mg tablets (Almus Pharmaceuticals Ltd) (AMP)
17973211000001101,Glibenclamide 5mg tablets (Almus Pharmaceuticals Ltd) (AMP)
18049911000001106,Actos 15mg tablets (Lexon (UK) Ltd) (AMP)
18061311000001104,Januvia 100mg tablets (Lexon (UK) Ltd) (AMP)
18141911000001101,Metabet SR 500mg tablets (Morningside Healthcare Ltd) (AMP)
18155911000001101,Starlix 120mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
18224311000001100,Competact 15mg/850mg tablets (Necessity Supplies Ltd) (AMP)
18251011000001100,Diamicron 30mg MR tablets (Necessity Supplies Ltd) (AMP)
18265111000001107,Glucobay 100mg tablets (Necessity Supplies Ltd) (AMP)
18265411000001102,Glucobay 50mg tablets (Necessity Supplies Ltd) (AMP)
18309611000001107,Acarbose 50mg tablets (A A H Pharmaceuticals Ltd) (AMP)
18309811000001106,Acarbose 100mg tablets (A A H Pharmaceuticals Ltd) (AMP)
18362011000001106,Metformin 500mg modified-release tablets (Mawdsley-Brooks & Company Ltd) (AMP)
18462111000001101,Gliclazide 80mg tablets (Accord-UK Ltd) (AMP)
18462411000001106,Glimepiride 1mg tablets (Accord-UK Ltd) (AMP)
18462611000001109,Glimepiride 3mg tablets (Accord-UK Ltd) (AMP)
18462811000001108,Glimepiride 4mg tablets (Accord-UK Ltd) (AMP)
184711000001100,Gliclazide 80mg tablets (Sterwin Medicines) (AMP)
18544011000001109,Actos 45mg tablets (DE Pharmaceuticals) (AMP)
18567011000001105,Pioglitazone 45mg/5ml oral suspension (Special Order) (AMP)
18570911000001104,Competact 15mg/850mg tablets (DE Pharmaceuticals) (AMP)
18580011000001106,Glucophage SR 500mg tablets (DE Pharmaceuticals) (AMP)
18586911000001108,Januvia 100mg tablets (DE Pharmaceuticals) (AMP)
18595311000001103,Pioglitazone 45mg/5ml oral suspension (VMP)
18596311000001108,Onglyza 2.5mg tablets (AstraZeneca UK Ltd) (AMP)
18624411000001105,Acarbose 100mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
18624811000001107,Acarbose 50mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
18631911000001103,Onglyza 5mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
18678711000001108,Vitile XL 30mg tablets (Actavis UK Ltd) (AMP)
18885611000001108,Metabet SR 1000mg tablets (Morningside Healthcare Ltd) (AMP)
19179211000001108,Repaglinide 500microgram tablets (Teva UK Ltd) (AMP)
19179511000001106,Repaglinide 1mg tablets (Teva UK Ltd) (AMP)
19179811000001109,Repaglinide 2mg tablets (Teva UK Ltd) (AMP)
19274811000001108,Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (AstraZeneca UK Ltd) (AMP)
19275411000001107,Exenatide 2mg powder and solvent for prolonged-release suspension for injection vials (VMP)
19276711000001109,Repaglinide 2mg tablets (Aspire Pharma Ltd) (AMP)
19276911000001106,Repaglinide 1mg tablets (Aspire Pharma Ltd) (AMP)
